best_eval_accuracy = 0.6046901172529313
eval_accuracy = 0.6046901172529313
eval_loss = 0.9667929583054813
global_step = 624
loss = 0.2193882568359375
0	1	2	[-2.002 -1.58  -1.567 -3.465]
2823	1	1	[-6.125  -0.7534 -5.383  -4.44  ]
2824	0	0	[ 0.625    -3.465    -1.252    -0.005962]
2825	2	2	[-1.413  -3.16   -0.8086 -0.9746]
2826	2	2	[-3.068  -3.58   -0.1755 -3.78  ]
2827	0	0	[-1.854 -4.44  -3.629 -2.645]
2828	2	2	[-2.68  -1.614  2.205 -2.08 ]
2829	2	2	[-1.614  -2.68   -0.1375 -2.08  ]
2830	2	2	[-4.75  -4.23  -2.793 -4.707]
2831	0	0	[ 2.395  1.194 -1.054 -0.656]
2832	3	3	[0.192 2.188 2.082 2.705]
2833	3	2	[1.6455 1.062  2.074  1.251 ]
2834	3	3	[-3.672 -5.16  -4.758 -2.508]
2835	1	1	[-5.16    0.2827 -4.758  -3.672 ]
2836	1	1	[-5.426 -2.906 -4.477 -3.469]
2837	3	1	[-4.477 -3.469 -5.426 -3.604]
2838	0	0	[-0.06128 -1.607   -1.977   -0.6934 ]
2839	3	1	[-2.887   0.637  -2.76    0.1278]
2840	0	3	[-0.4036 -2.76   -2.887   0.637 ]
2841	3	1	[4.316 4.855 4.637 4.758]
2842	3	3	[-1.685 -2.023 -1.652  0.928]
2843	2	2	[-2.658 -3.174 -1.961 -3.557]
2844	2	2	[-0.6025 -2.572  -0.032  -2.465 ]
2845	0	0	[ 1.707   0.5605 -2.576  -1.724 ]
2846	0	0	[ 1.034   0.0874 -2.434  -0.1232]
2847	2	2	[-0.824   0.1753  0.9873 -1.2705]
2848	2	2	[-1.151  -0.3171 -0.0718 -1.862 ]
2849	1	1	[ 1.991   2.89   -0.6265  1.479 ]
2850	0	0	[-1.286 -5.18  -5.406 -5.188]
2851	2	2	[-0.566  -4.242   0.4731 -1.366 ]
2852	1	1	[-3.63  -2.705 -4.016 -4.05 ]
2853	1	0	[ 1.551 -0.18  -0.593 -1.488]
2854	2	2	[-0.9155 -2.074   2.7    -2.08  ]
2855	2	2	[-3.307 -3.281 -0.968 -1.98 ]
2856	1	0	[0.9473 0.4329 0.922  0.646 ]
2857	3	3	[-3.307 -4.41  -4.67   2.693]
2858	3	3	[-3.441 -1.908 -2.203 -1.207]
2859	0	1	[-3.463 -3.03  -3.156 -3.996]
2860	2	1	[-2.963   -0.02974 -0.2961  -4.19   ]
2861	0	2	[-2.3     -4.19    -0.02974 -2.963  ]
2862	1	0	[-1.984 -2.557 -2.086 -2.326]
2863	1	1	[-0.5903  2.39   -2.727  -1.486 ]
2864	2	2	[-2.414  -2.324   0.0707 -4.445 ]
2865	0	0	[ 1.327 -2.324 -2.414 -4.445]
2866	0	0	[ 2.352 -2.754 -3.426 -2.475]
2867	3	3	[-2.018 -3.037 -2.473  2.023]
2868	3	3	[-2.018 -2.473 -3.037 -1.632]
2869	2	3	[-0.9927 -2.006  -0.8843  0.6123]
2870	2	1	[-0.9927   0.6123   0.02985 -2.006  ]
2871	3	2	[-2.756 -3.025 -1.863 -4.207]
2872	3	0	[-0.88  -1.532 -2.1   -2.156]
2873	3	2	[0.6987 0.831  0.925  0.525 ]
2874	0	2	[-1.141 -1.493 -1.103 -3.379]
2875	0	2	[-2.047 -3.379 -1.103 -1.493]
2876	2	2	[-4.617 -5.02  -2.35  -3.918]
2877	3	0	[ 0.1411 -4.42   -3.193  -0.474 ]
2878	0	3	[-2.613 -3.357 -2.646 -2.104]
2879	3	3	[-3.615 -3.072 -3.648 -2.266]
2880	2	2	[-4.21  -3.453 -2.885 -3.164]
2881	2	3	[-3.453 -4.21  -4.727 -3.164]
2882	0	1	[-4.95  -3.533 -5.875 -4.6  ]
2883	0	0	[-0.587 -2.469 -1.    -3.432]
2884	0	0	[ 2.135 -4.74  -3.389 -4.2  ]
2885	3	3	[-4.07  -4.055 -1.984 -1.917]
2886	3	3	[-0.5   -1.608 -0.885  0.544]
2887	2	2	[-0.5   -1.608 -0.195 -0.885]
2888	2	2	[-4.062 -4.332 -2.812 -4.152]
2889	1	0	[3.117   1.625   0.669   0.02588]
2890	2	2	[ 1.148 -2.32   4.305  0.644]
2891	1	1	[ 1.148  2.121 -2.32   0.644]
2892	1	1	[-3.645   1.424  -0.5903 -0.362 ]
2893	3	3	[-3.645  -0.362  -0.5903  0.1088]
2894	3	3	[-5.145 -4.97  -5.652 -3.824]
2895	0	0	[-3.19  -4.61  -6.184 -5.613]
2896	3	3	[-4.47  -1.629 -2.03  -1.528]
2897	3	3	[-3.182  -2.646  -3.428   0.6157]
2898	3	3	[-5.742 -5.74  -5.63  -5.004]
2899	0	0	[-1.09  -1.153 -2.97  -2.043]
2900	0	0	[-0.7617 -2.97   -1.153  -2.043 ]
2901	1	3	[-3.695 -2.97  -4.168 -1.93 ]
2902	2	1	[-3.695 -1.93  -3.52  -4.168]
2903	1	1	[ 1.437    2.434   -0.6084  -0.09784]
2904	1	1	[-1.661  0.15  -3.764 -2.092]
2905	2	2	[-1.125   0.1228  2.531  -1.589 ]
2906	2	2	[-1.952 -2.07   1.38  -2.883]
2907	0	0	[-3.04  -4.11  -3.775 -4.008]
2908	3	3	[2.596 2.541 1.504 2.701]
2909	3	3	[-0.03824 -4.688   -2.654    0.263  ]
2910	3	3	[-5.137 -4.688 -5.516 -3.902]
2911	0	2	[-1.071  -3.719  -0.6333 -1.445 ]
2912	1	1	[-0.961   0.3757 -2.082  -0.8516]
2913	3	2	[-4.926 -4.86  -4.49  -4.68 ]
2914	3	2	[-4.617 -5.324 -3.346 -3.346]
2915	3	3	[-4.35  -3.943 -3.041 -2.857]
2916	0	0	[-3.744 -4.7   -6.133 -5.457]
2917	3	3	[-2.484  -0.1726 -2.107   1.967 ]
2918	0	0	[-1.932 -3.309 -4.473 -3.717]
2919	3	2	[-4.01  -4.23  -3.062 -3.184]
2920	3	3	[-3.35    0.6685 -3.32    1.672 ]
2921	1	1	[-1.248  1.263 -3.09  -2.207]
2922	0	0	[-1.685 -5.1   -4.16  -3.738]
2923	1	0	[-3.738 -4.348 -4.16  -5.1  ]
2924	0	2	[-2.605 -2.906 -1.988 -2.586]
2925	3	3	[-2.803 -2.53  -1.356 -1.313]
2926	1	1	[-1.212  2.826 -2.363 -1.177]
2927	0	2	[-4.195 -4.207 -3.658 -4.02 ]
2928	0	2	[-4.38  -5.168 -3.676 -4.797]
2929	2	1	[-2.273   0.4119  0.1442 -1.593 ]
2930	3	3	[-2.213 -2.26  -1.675  1.453]
2931	1	2	[-3.04   -2.371  -0.2228 -2.566 ]
2932	3	3	[-3.94  -4.145 -3.799 -3.516]
2933	3	3	[-4.145 -3.799 -3.94  -3.43 ]
2934	3	0	[ 2.635   0.136  -0.0801 -0.3325]
2935	0	2	[1.322  0.342  2.113  0.1963]
2936	0	0	[-1.269 -2.846 -2.676 -3.62 ]
2937	3	3	[-1.14  -3.719 -3.01   1.579]
2938	2	1	[0.2778 1.57   0.74   0.6577]
2939	0	3	[-0.3076  -0.3855   0.01685  0.1106 ]
2940	2	0	[ 0.3325 -3.65   -2.316  -4.793 ]
2941	2	3	[2.139  2.506  0.1743 3.139 ]
2942	2	2	[-3.854 -5.637 -0.484 -3.207]
2943	2	2	[-0.858  -0.3313 -0.1597 -1.306 ]
2944	2	3	[-2.729  -2.072  -1.025  -0.8755]
2945	2	2	[-5.176 -4.74  -4.156 -5.44 ]
2946	3	1	[-5.266 -4.973 -5.16  -5.37 ]
2947	0	0	[ 1.416  1.356 -1.308 -2.023]
2948	2	2	[-1.31   -0.2024  2.732   0.518 ]
2949	2	2	[-3.934   -3.893   -0.02232 -3.207  ]
2950	2	1	[ 0.898   0.956   0.1763 -1.676 ]
2951	1	3	[-3.604  -1.232  -0.2817  1.171 ]
2952	2	3	[-4.203  -2.83   -3.664  -0.9873]
2953	3	0	[-0.487 -2.8   -3.195 -0.612]
2954	3	3	[-2.002  -1.138  -0.1453  1.718 ]
2955	1	2	[-2.002  -0.4473 -0.1453 -1.138 ]
2956	0	1	[-3.672 -3.324 -3.41  -3.996]
2957	2	2	[-2.637  -0.9604  0.4958 -3.545 ]
2958	2	3	[-1.601  -2.688  -1.658  -0.3743]
2959	2	2	[-1.225 -1.192  2.404 -2.893]
2960	3	3	[-2.604  -0.3955 -2.309  -0.0465]
2961	3	3	[-2.242 -3.041 -3.77  -1.603]
2962	2	3	[-3.383 -3.016 -3.35  -2.826]
2963	2	2	[-2.15   -0.763   0.1116 -2.424 ]
2964	3	3	[-1.6   -1.782 -2.977 -1.584]
2965	2	3	[-2.977 -1.782 -3.53  -1.6  ]
2966	0	0	[ 0.7197 -3.547  -3.883  -0.6255]
2967	0	2	[-1.062  -2.68   -0.7573 -2.959 ]
2968	0	0	[ 1.319 -2.203 -1.974 -2.56 ]
2969	0	0	[ 0.622 -1.974 -2.203 -2.56 ]
2970	2	2	[-2.008   0.2301  1.733   0.6367]
2971	2	2	[-4.08  -4.434  1.095 -3.084]
2972	3	1	[-5.7   -3.957 -4.86  -4.082]
2973	0	0	[ 1.321   0.769  -0.7153 -0.519 ]
2974	1	2	[-0.1322 -0.5312  0.1532 -2.857 ]
2975	2	1	[-3.736   0.1532 -2.857  -0.1322]
2976	3	1	[ 0.07855  1.058    0.417   -3.844  ]
2977	1	1	[-2.92   1.025 -3.21  -1.75 ]
2978	2	2	[-1.449   0.71    1.837   0.4414]
2979	0	0	[ 1.365  -0.2394 -1.451  -1.821 ]
2980	3	3	[-3.395 -2.219 -2.256  1.571]
2981	1	1	[-4.855 -3.021 -4.316 -5.24 ]
2982	0	2	[ 0.3809 -1.253   0.7344 -0.8076]
2983	0	0	[ 1.381   0.4172  1.023  -2.719 ]
2984	0	2	[ 0.3694  0.4153  1.033  -2.72  ]
